id,year,price
4,1994,233122.41243334772
4,1993,234366.7358771176
4,1992,224875.06744518795
4,1991,225036.05639496903
4,1990,215740.70821755886
4,1989,221094.59168485555
4,1988,223840.1643011785
4,1987,227138.1470279752
4,1986,226030.67408340122
4,1985,220124.4141356656
4,1984,215335.40191311014
4,1983,221162.51692091388
4,1982,225544.27574028043
4,1981,231109.67330498478
4,1980,221672.46245295255
4,1979,226203.40521022325
4,1978,225036.064339437
4,1977,227056.3310771026
4,1976,222786.03913306876
4,1975,215219.4826475162
4,1974,209275.87156642595
4,1973,208377.2958711306
4,1972,206650.7639631767
4,1971,205409.14477451475
4,1970,209088.72554716433
4,1969,199385.66378082513
4,1968,193849.6264324589
4,1967,190556.36951325045
4,1966,196038.3603922607
4,1965,192308.87260300925
4,1964,193335.24135113685
4,1963,184319.96405841634
4,1962,184648.33390538054
4,1961,188032.82571819084
4,1960,191526.72469285844
4,1959,196686.0625636344
4,1958,200438.69865856276
5,2024,181324.0
5,2023,175878.89240816314
5,2022,177995.57210549802
5,2021,179929.6402416665
5,2020,171453.29551771664
5,2019,176547.5728899473
5,2018,169783.13090555026
5,2017,162834.26621996856
5,2016,160227.7171054614
5,2015,157859.9123183789
5,2014,161139.04214278795
5,2013,154917.6772025379
5,2012,147477.8303181997
5,2011,148271.05018077404
5,2010,143524.53145633926
5,2009,137652.7447004539
5,2008,132121.32994756312
5,2007,129025.81134745323
5,2006,123068.30505909062
5,2005,122978.04456422995
5,2004,126541.630974895
5,2003,123855.34053321667
5,2002,117927.38356680234
5,2001,115774.51740326094
5,2000,110067.36076236666
5,1999,110244.067114595
5,1998,107338.2459385691
5,1997,104081.30534907225
5,1996,104177.58180281965
5,1995,100067.94934626647
5,1994,99677.23664411478
5,1993,99995.83469252722
5,1992,100548.73988313248
5,1991,98871.12757626617
5,1990,98675.67992661317
5,1989,96418.7803984244
5,1988,94978.31987843137
5,1987,94683.03643876535
5,1986,96397.61813685833
5,1985,96044.85550553461
5,1984,96971.25635790284
5,1983,96100.0551935649
5,1982,95399.83750746815
5,1981,92089.42895544141
5,1980,91874.80043868825
5,1979,87291.8953187716
5,1978,84489.78279121323
5,1977,82104.60331412623
5,1976,81669.35763192362
5,1975,83096.38749625924
5,1974,84035.3512086298
5,1973,82622.30213367785
5,1972,83006.77881385703
5,1971,85152.70523582603
5,1970,84036.09880148311
5,1969,80978.9107831297
5,1968,79449.37347610168
5,1967,75529.55093840175
5,1966,73594.08484748297
6,2024,247138.0
6,2023,247662.01546582274
6,2022,249005.7169065458
6,2021,242417.59723487633
6,2020,237633.753504039
6,2019,238425.73154684043
6,2018,239365.21272483008
6,2017,237388.0481616296
6,2016,225990.15065010363
6,2015,227384.6018630439
6,2014,226823.86916861482
6,2013,216066.72203503072
6,2012,208996.24198014697
6,2011,212348.7154737761
6,2010,213166.29752751853
6,2009,218673.8840764156
6,2008,211331.84007657346
6,2007,203887.103811805
6,2006,194565.69244236
6,2005,186418.66451595156
6,2004,183129.00446517344
6,2003,176233.92312797866
6,2002,177112.90055171453
6,2001,181864.93519794176
6,2000,172949.2465687862
6,1999,170811.6110862457
6,1998,166457.3775514414
6,1997,164479.96719575403
7,2024,256309.0
7,2023,257869.76846508382
7,2022,248221.02983490628
7,2021,245479.2009748389
7,2020,249711.98528060614
7,2019,243498.54245852857
7,2018,236865.64469450564
7,2017,231333.95475317794
7,2016,226546.72081961835
7,2015,218658.0582510725
7,2014,225118.5610684638
7,2013,221154.70019765696
7,2012,213187.00432012175
7,2011,202781.33558173795
7,2010,202826.87697476972
7,2009,194011.13301023544
7,2008,187391.51396223056
7,2007,189626.5612244406
7,2006,189228.19076716338
7,2005,188389.7063180315
7,2004,182247.10814097227
7,2003,177893.24808915125
7,2002,177208.31404920298
7,2001,178057.21871281994
7,2000,183001.81182135886
7,1999,181542.33818514843
7,1998,174607.76979142675
7,1997,167203.63630654564
7,1996,161748.31756787343
7,1995,162209.40789867032
7,1994,156865.50609054635
7,1993,155652.19859655786
7,1992,157635.9065274403
7,1991,157468.7397559225
7,1990,153610.3352831402
7,1989,150729.336495587
7,1988,154031.8524755844
7,1987,151727.84993021944
7,1986,155076.17977053995
7,1985,159199.3271627717
7,1984,152264.50691236576
7,1983,155194.44860475775
7,1982,159418.9841324628
7,1981,161201.60006651265
7,1980,162679.37877475598
7,1979,156151.400280864
7,1978,149025.91500871006
7,1977,145641.91461671592
7,1976,144784.30295538317
7,1975,140734.4518663598
7,1974,140448.2892277077
7,1973,144095.31575021666
7,1972,138402.71585980922
7,1971,135955.03926126548
7,1970,133623.43826625682
7,1969,136992.8169066518
7,1968,133870.91981427543
7,1967,134701.68529188808
7,1966,128913.90571191942
7,1965,122515.61825870894
7,1964,121538.13746825376
7,1963,122512.4360527286
7,1962,118045.41466284567
7,1961,120360.09203163779
7,1960,122248.14818172349
7,1959,124762.15703263292
7,1958,120757.43478562617
7,1957,115554.43461435848
7,1956,111160.013066968
7,1955,109345.05801204903
8,2024,196581.0
8,2023,193804.2086640592
8,2022,195108.1435743752
8,2021,189384.38736462503
8,2020,180835.38320394084
8,2019,174694.5066567003
8,2018,176273.64670280452
8,2017,169873.0036685583
8,2016,172340.66325807237
8,2015,172168.42772936268
8,2014,171712.968253025
8,2013,169614.53248002956
8,2012,164017.75757967675
8,2011,156342.34330198777
8,2010,152141.81680593357
8,2009,145735.82002541993
8,2008,149184.66124976287
8,2007,144730.21143102198
8,2006,139172.99450118688
8,2005,141659.2475733733
8,2004,143524.22668842034
9,2024,308264.0
9,2023,296758.0552974882
9,2022,283827.93203818664
9,2021,270108.67669880524
9,2020,268162.5438316218
9,2019,274881.9714077069
9,2018,263706.3913429302
9,2017,267597.6304388756
9,2016,271988.82659743825
9,2015,263538.09881794185
9,2014,269475.21171590977
10,2024,225413.0
10,2023,227948.94858603278
10,2022,223844.45845313568
10,2021,214744.30699123818
10,2020,211698.63531932625
10,2019,216249.43371444926
10,2018,217954.02094916019
10,2017,217889.1910892205
10,2016,215830.6919116534
10,2015,215854.34705730426
10,2014,211962.54375894097
10,2013,211132.12271283523
10,2012,217089.21834344338
10,2011,214281.3123068114
10,2010,219668.35233454918
10,2009,208901.50363831062
10,2008,205185.01618983634
10,2007,205543.80545935844
10,2006,207559.28199847057
10,2005,211012.2087577145
10,2004,201917.72187925203
10,2003,205944.40201491458
10,2002,208466.03394042954
10,2001,199290.16871507867
10,2000,196482.03717241687
10,1999,191399.81244290152
10,1998,190127.50018394084
10,1997,181847.0285369572
10,1996,172829.74702934525
10,1995,169059.4748019549
10,1994,166573.739899305
10,1993,160952.64760269006
10,1992,161063.79611727758
10,1991,161462.4952891462
10,1990,158261.01665179618
10,1989,157879.57195129435
10,1988,156347.98418530452
10,1987,148854.69629170434
10,1986,150367.91990915337
10,1985,144282.41607660602
10,1984,137575.4593546335
10,1983,139320.455332494
10,1982,137563.77165698
10,1981,139730.87754331806
10,1980,134604.5980096537
10,1979,134902.45578900177
10,1978,135220.92258921365
10,1977,135998.27847771405
10,1976,131008.58611395632
10,1975,126136.14261187734
10,1974,124510.11626690575
10,1973,123432.00401366336
10,1972,125643.53636363622
10,1971,126434.94059789523
10,1970,120336.7885791794
10,1969,121643.11520116476
10,1968,116065.85146242022
10,1967,113392.35337068622
10,1966,110079.28840239102
10,1965,107265.66981496719
10,1964,106529.69095879214
10,1963,107419.51015562034
10,1962,110514.7196623244
10,1961,113794.4421538817
10,1960,109243.62265181553
10,1959,105274.12214004333
10,1958,102473.11361402972
10,1957,102578.681826317
10,1956,98623.21008086641
10,1955,96498.2159966381
10,1954,99279.36802120107
10,1953,96962.40062974342
10,1952,96904.21756376032
10,1951,92761.25269251042
10,1950,89166.29405783079
10,1949,84872.61757152411
11,2024,288094.0
11,2023,283228.55479895434
11,2022,287981.5078295664
11,2021,277481.17814362183
11,2020,267512.96879950917
11,2019,256542.23757328046
11,2018,250418.3314297109
11,2017,237899.66465958685
11,2016,227434.02512351787
11,2015,229084.43133852695
11,2014,227993.99685668698
11,2013,229567.0090419323
11,2012,234234.09942546842
11,2011,224121.4048064648
11,2010,222669.35831447897
11,2009,214875.14190773328
11,2008,209928.8190054088
11,2007,208215.21862656585
12,2024,348405.0
12,2023,348252.66494751535
12,2022,351396.04042613105
12,2021,341740.2505061005
12,2020,345603.14461805054
12,2019,331474.26083515753
12,2018,323291.2077997954
12,2017,328995.87097915064
12,2016,329918.33215800236
12,2015,314452.6905688942
12,2014,306239.41728541383
13,2024,334476.0
13,2023,329602.39585603046
13,2022,338969.6331186767
13,2021,333566.9083085868
13,2020,318321.31069823157
13,2019,327870.8647039088
13,2018,321989.47870643024
13,2017,326861.75771473313
13,2016,311194.6885329198
13,2015,304348.40480649757
13,2014,296199.3271733406
13,2013,300650.23057830345
13,2012,301008.7367031277
13,2011,297425.495857454
13,2010,300228.69549882476
13,2009,302150.8842747206
13,2008,297037.0231396016
13,2007,297826.92465700157
13,2006,289849.81779364956
13,2005,296987.4289867211
13,2004,299424.27671797795
13,2003,300391.0596042633
13,2002,290476.5210895643
13,2001,298583.260419465
13,2000,287611.81162692787
13,1999,284417.18122764333
13,1998,271692.07152718643
13,1997,264143.8685708564
13,1996,266816.0550806316
13,1995,258943.70540489597
13,1994,250289.7785501745
13,1993,238032.57961793826
13,1992,240109.81262199234
13,1991,236660.9151911788
13,1990,238699.56897945364
13,1989,232411.02435212658
13,1988,233434.36933765546
13,1987,238360.4451476047
14,2024,328797.0
14,2023,333312.08365221496
14,2022,327274.2037847689
14,2021,323375.5434315589
14,2020,308091.8775749561
14,2019,309623.1608681132
14,2018,317635.38487141667
14,2017,309170.09416208765
14,2016,301270.60521273775
14,2015,300871.2448566841
14,2014,292103.19356811396
14,2013,281003.3320365477
14,2012,269982.1569300109
14,2011,275695.6838752817
14,2010,268461.2412210924
14,2009,257728.21977877663
14,2008,265277.00987306493
14,2007,264362.46527591813
14,2006,267148.9115673474
14,2005,256284.99331078908
14,2004,251506.97778549898
14,2003,255732.13877853903
14,2002,258650.54648727394
14,2001,257795.15741732306
14,2000,246578.07365198052
14,1999,243774.7270032506
14,1998,234485.70208624404
14,1997,228275.33879086617
14,1996,232024.48881223146
14,1995,232417.1023557546
14,1994,238441.72301638793
14,1993,234729.67834870153
14,1992,238224.18061747352
14,1991,238566.27917122704
14,1990,229289.54723561794
14,1989,222908.59882818005
14,1988,213491.0548455929
14,1987,213640.9810868593
14,1986,209357.41893691843
14,1985,214492.6748154896
14,1984,205877.06942420057
14,1983,205651.76535809142
14,1982,208620.30984542548
15,2024,191832.0
15,2023,192352.9171677015
15,2022,192905.96052056595
15,2021,194249.1314493921
15,2020,198068.5672363254
15,2019,189205.81635617546
16,2024,196985.0
16,2023,188655.2558811175
16,2022,190868.58076861824
16,2021,182639.71561555448
16,2020,174972.73655312622
16,2019,179989.39007418934
16,2018,182846.63270067918
16,2017,185300.88420755736
16,2016,187943.48025926057
16,2015,191103.74640862725
16,2014,194624.2867740813
17,2024,128805.0
17,2023,132630.0562157987
17,2022,131920.17132256078
17,2021,131256.33277859923
17,2020,127678.67671110904
17,2019,125321.89409154656
17,2018,122442.64675855114
17,2017,125239.31583115764
17,2016,127943.130671585
17,2015,123648.01426014822
17,2014,121975.06567392874
17,2013,124156.880599151
17,2012,125321.40836444765
17,2011,120403.76766513956
17,2010,118625.309998934
17,2009,120188.93520927672
17,2008,117613.89442046914
17,2007,114025.07995912436
17,2006,108693.95896438627
17,2005,107220.27148566491
17,2004,110167.94980727512
17,2003,106121.42173350575
17,2002,105677.63980354133
17,2001,104961.17660656842
17,2000,104975.90099285141
17,1999,107550.18215559424
17,1998,104414.94158758158
17,1997,99313.91488731449
17,1996,98422.03953991413
17,1995,101347.89814342248
17,1994,101989.7193499253
17,1993,104057.91494756953
17,1992,99690.54480231942
17,1991,99842.47674273053
17,1990,95748.17936294043
17,1989,93324.03286539915
17,1988,94484.92603719272
17,1987,90930.37796875487
17,1986,91758.83679681164
18,2024,194104.0
18,2023,199529.80852255132
18,2022,191660.60566207513
18,2021,195077.51564897332
18,2020,193734.76330363206
18,2019,197735.14264846744
18,2018,200522.40629578586
18,2017,194691.5157982601
18,2016,191977.7442108924
18,2015,187193.6861227977
18,2014,189290.65427203418
18,2013,191548.72590888487
18,2012,182300.31179608658
18,2011,183255.8348193241
18,2010,185104.4402025018
18,2009,179385.6342287679
18,2008,175674.47610142574
18,2007,180504.48842412155
18,2006,180950.37849037338
18,2005,185883.54756309974
18,2004,182646.55458470198
18,2003,173620.57624454092
18,2002,175450.4956880236
18,2001,170737.38818972543
18,2000,171478.90838235614
18,1999,163903.68310829945
18,1998,167283.77241948043
18,1997,160342.93049491802
18,1996,162705.7597177531
18,1995,155555.61098637726
19,2024,195723.0
19,2023,198444.95999894137
19,2022,189883.92924116162
19,2021,194132.7985102782
19,2020,187292.4123923137
19,2019,184963.5941732089
19,2018,188279.78815779308
19,2017,183753.74153535615
19,2016,176087.11934570316
19,2015,178522.1743103767
19,2014,176257.0319609438
20,2024,234127.0
20,2023,226638.61175465255
20,2022,225471.49103295378
20,2021,227707.0096674144
20,2020,223130.66408122727
20,2019,221031.40227262618
20,2018,216958.7019416623
20,2017,210320.78542544253
20,2016,203721.41589131125
20,2015,200362.27271325668
20,2014,202360.02833289
20,2013,206639.06505348164
20,2012,212786.66993565985
20,2011,216949.59854332902
20,2010,218944.36291638244
20,2009,222347.6955884733
20,2008,222183.0116432878
20,2007,217719.18190781696
20,2006,218005.14619387133
20,2005,209840.5871578962
20,2004,208926.01180751316
20,2003,213248.34055455265
20,2002,213671.51719264057
20,2001,216087.77250576136
20,2000,214734.2579723087
20,1999,207868.37548036483
20,1998,204920.2703698269
20,1997,195166.78976392842
20,1996,186013.9935273775
20,1995,191476.15117146831
20,1994,182178.60136317415
20,1993,183363.9508295764
20,1992,180480.5342351926
20,1991,180263.45896684748
20,1990,179518.251819686
20,1989,183787.8774250729
20,1988,175980.4350998129
20,1987,173243.67994218945
20,1986,174758.5421143989
20,1985,172804.66001273022
20,1984,175375.07750186298
20,1983,171305.49122044913
20,1982,175831.3503613419
20,1981,178292.23119637158
20,1980,172332.00743593957
20,1979,169872.09156730145
20,1978,174203.68064931207
20,1977,166606.8997503564
20,1976,160929.4146872016
20,1975,159009.87624371116
20,1974,158224.75006941022
20,1973,158021.2591973677
20,1972,154070.82130153337
20,1971,155055.09612262962
20,1970,149435.28637289003
20,1969,153165.35845529436
20,1968,148112.4654242766
20,1967,152163.556990178
20,1966,154297.81728828946
20,1965,155675.6899104575
20,1964,151430.15389461568
20,1963,149231.1346960754
20,1962,146056.48015361192
20,1961,146855.56192946513
20,1960,141270.31140324587
20,1959,141992.79897932636
20,1958,138688.12276591477
20,1957,141332.27794157437
20,1956,142783.04209800105
20,1955,141380.3959775915
20,1954,139039.35407236012
20,1953,137474.15869688426
20,1952,135836.18213218392
20,1951,132395.78059166326
20,1950,127019.23523894254
20,1949,128395.92121914886
20,1948,129163.81354457977
20,1947,129861.98049140324
20,1946,133709.7502722918
21,2024,278373.0
21,2023,269060.388857165
21,2022,256445.76538119098
21,2021,257013.2758462159
21,2020,256159.7787308891
21,2019,246504.72188216337
21,2018,239541.92218463967
21,2017,242016.84600513763
21,2016,242163.20149982304
21,2015,248219.13944102853
21,2014,254033.74112108833
21,2013,242927.19226609127
21,2012,244976.6750145422
21,2011,238225.07677341867
21,2010,239495.80654106944
21,2009,229086.547850226
21,2008,225692.50048960588
21,2007,232006.42653217126
21,2006,235224.02397066512
21,2005,238493.86555528876
21,2004,231753.44767585932
21,2003,223191.37466591035
21,2002,225863.97959940648
21,2001,229530.135546116
21,2000,219622.1511674537
21,1999,211210.88966980352
21,1998,202877.80448888053
21,1997,198578.48911828262
21,1996,202370.11966099686
21,1995,203583.25786987905
21,1994,206204.6704372092
21,1993,205237.07348515792
21,1992,197635.79176014313
21,1991,191236.51375066504
21,1990,181947.935461578
21,1989,179841.522990925
21,1988,180016.81996686955
21,1987,183822.7567226452
22,2024,240452.0
22,2023,241247.28915851272
22,2022,239078.3362933811
22,2021,233018.5025982641
22,2020,237505.96244887984
22,2019,242330.4590758174
22,2018,236523.5012990223
22,2017,228217.2649339097
22,2016,216833.08133770668
22,2015,209690.8235427844
22,2014,208464.25292251355
22,2013,210558.9177841644
22,2012,212432.5218121226
22,2011,203209.75496947273
23,2024,156386.0
23,2023,157690.60223881973
23,2022,158700.23874435757
23,2021,153901.18599589737
23,2020,150527.12171208562
23,2019,153816.2864305306
23,2018,146554.237899439
23,2017,150809.2378602867
23,2016,149981.6622887283
23,2015,151410.62174075714
23,2014,152139.3106354783
23,2013,149527.50022839513
23,2012,145586.07193328193
23,2011,143187.68563485678
23,2010,141085.8686057456
23,2009,143179.506031049
23,2008,138826.22953615544
23,2007,135904.38538463562
24,2024,238650.0
24,2023,231612.87381503478
24,2022,236755.83843192982
24,2021,231889.2812732531
24,2020,228061.76872823085
24,2019,226983.18855717365
24,2018,226283.23805411396
24,2017,225913.24257199027
24,2016,225365.10685774166
24,2015,216916.23227727992
24,2014,219081.1762260978
24,2013,225468.00328032
24,2012,220932.8779803593
24,2011,212091.58771797828
24,2010,204215.1895799521
24,2009,197884.20162252404
24,2008,189394.0086876748
24,2007,183164.85243602647
24,2006,187691.06844907498
24,2005,180074.23438811992
24,2004,178637.7820110817
24,2003,180987.09009573923
24,2002,184390.2737575091
24,2001,178027.60833560614
24,2000,181335.27210953465
24,1999,186024.3237399121
24,1998,181448.6624409902
24,1997,176660.6033583342
24,1996,176317.47527261762
24,1995,176913.56286364
24,1994,174560.9288121924
24,1993,168095.11114336908
24,1992,162255.8501035826
24,1991,165866.54519122082
24,1990,159155.86040640099
24,1989,161954.77290956478
24,1988,155521.22886941602
24,1987,157029.11114368145
24,1986,154420.66255389014
24,1985,158075.25933021356
24,1984,162589.90291853755
24,1983,156012.64679463475
24,1982,152549.3710477367
24,1981,155557.4833713004
24,1980,148656.5152483057
24,1979,147504.17258745036
24,1978,145204.45960993957
24,1977,146121.2158760165
24,1976,150252.45709717853
24,1975,153473.76364648758
24,1974,151369.13438744834
24,1973,152184.60108189515
24,1972,149368.32738007195
24,1971,153587.75316124436
24,1970,153864.07157288614
24,1969,157901.89864657266
24,1968,157117.64807488708
24,1967,153447.66332195795
24,1966,147067.95936866457
24,1965,140008.39093843874
24,1964,140557.8577301962
24,1963,142447.98154518678
24,1962,144116.9961285819
24,1961,138282.03735053257
24,1960,133333.33749758068
25,2024,262212.0
25,2023,252304.44900205702
25,2022,249283.21415146012
25,2021,237217.40964418912
25,2020,226982.8131485824
25,2019,217889.5160525264
25,2018,223301.11186495962
25,2017,220552.01480781205
25,2016,220584.29084308978
25,2015,213723.93557812765
25,2014,217842.87881597114
25,2013,208934.05464432514
25,2012,204651.5407153529
25,2011,197073.79584619825
25,2010,197023.90421424067
25,2009,195362.01522859375
25,2008,201105.8137755613
25,2007,192790.42760256905
25,2006,196533.38185687872
25,2005,195342.36947261498
25,2004,187568.77499701068
25,2003,186177.93069642375
25,2002,182657.63400568982
25,2001,177539.6499867664
25,2000,181119.73330352403
25,1999,185548.0078056449
25,1998,188123.46925310694
25,1997,184510.51248179274
25,1996,184535.21621773072
25,1995,178584.31009851088
25,1994,179295.876370541
25,1993,183620.1716824555
25,1992,189017.98380190603
25,1991,184807.4593372838
25,1990,181274.8350036567
25,1989,185447.4999825037
25,1988,181654.3449227524
25,1987,182393.51248731304
25,1986,187402.3834892194
25,1985,184122.20556835737
25,1984,179772.35341160384
25,1983,175883.47183289012
25,1982,172006.66619800034
25,1981,173360.81325332815
25,1980,178377.32636090895
25,1979,179453.60817720613
25,1978,172595.72225733442
25,1977,170763.5435407136
25,1976,175165.58159946208
25,1975,169261.45158330674
25,1974,162170.20944984883
25,1973,161293.38918219318
25,1972,162681.84261802555
25,1971,166947.1025326033
26,2024,257955.0
26,2023,250323.19851172867
26,2022,249135.7973987307
26,2021,240823.4343445098
26,2020,235856.14237329244
26,2019,236398.97695165282
26,2018,239685.51481349109
27,2024,133765.0
27,2023,130640.5320775943
27,2022,125902.93371563664
27,2021,128898.75945415233
27,2020,127816.9544901547
27,2019,128149.88061697522
27,2018,122534.29129677385
27,2017,118040.55235258819
27,2016,120870.64907955656
27,2015,121454.0844398827
27,2014,121048.46709169928
27,2013,121353.64069151408
27,2012,121309.83734721346
27,2011,119231.24896565684
27,2010,120570.35966142072
27,2009,117078.85660818337
27,2008,115787.3355910708
27,2007,115685.77477524104
27,2006,115559.04361555149
27,2005,112820.82980568672
27,2004,108519.6143972706
27,2003,105844.90935870518
27,2002,104882.77464443087
27,2001,100745.06710684022
27,2000,96766.12937809601
27,1999,92089.49184265736
27,1998,92676.284062333
27,1997,91380.22463827798
27,1996,87312.0290813009
27,1995,83248.36550443129
27,1994,85363.72479042229
27,1993,84309.88684716745
27,1992,85556.86076309497
27,1991,86679.81824932224
27,1990,86390.45938141512
27,1989,87951.16294059009
27,1988,87630.57681457003
27,1987,89732.13734592155
27,1986,88337.07845192101
27,1985,89199.26373179954
27,1984,90268.65841521417
27,1983,88313.3190016419
27,1982,88732.53979964516
27,1981,84490.69039319143
27,1980,85544.43761723566
27,1979,87857.99696467989
27,1978,88380.55360314502
27,1977,86531.75427278141
27,1976,84976.65488415623
27,1975,81888.27523883397
27,1974,81607.71221704796
27,1973,81573.70948443118
27,1972,83327.96828816192
27,1971,80076.19429883611
27,1970,77435.68190337562
27,1969,76004.75595682574
27,1968,72324.70437382894
27,1967,71323.21874676568
27,1966,72428.39721691888
27,1965,69719.78510808216
27,1964,69156.87854697593
27,1963,70383.9324663044
27,1962,68488.60661955088
27,1961,70542.44606282188
27,1960,70879.36984490769
27,1959,68859.02370862376
27,1958,69667.10738656568
27,1957,70820.16729144633
27,1956,72418.68711849059
27,1955,72614.93238327507
27,1954,71822.54682910201
27,1953,70020.82683535905
27,1952,70112.55568202793
27,1951,70567.96542219771
27,1950,71238.65232663114
27,1949,69575.56222288994
27,1948,69027.04797068365
28,2024,253237.0
28,2023,257525.1938617294
28,2022,260162.11367586
28,2021,259291.47939005826
28,2020,253886.9041817874
28,2019,250768.1644578362
28,2018,244607.35596307975
28,2017,236757.77806020828
28,2016,237462.98050015615
28,2015,226606.02202777143
28,2014,233397.39013031375
28,2013,236077.9082594239
28,2012,235288.823982648
28,2011,240324.70938322315
28,2010,239448.9016894564
28,2009,231694.22651347332
28,2008,225865.73077284612
28,2007,219327.26534905253
28,2006,218713.4582031548
28,2005,212681.6891613902
28,2004,210559.36545761675
28,2003,215001.83298131256
28,2002,218781.74585264805
28,2001,210215.53280660222
28,2000,211375.90432675133
28,1999,207843.46609195488
28,1998,198579.70562057942
28,1997,192156.89076572895
28,1996,191092.16474808104
29,2024,157776.0
29,2023,162061.64142818647
29,2022,166604.89987069246
29,2021,166982.3972054924
29,2020,165870.64408494142
29,2019,166197.93865043338
29,2018,163354.3700464834
29,2017,157183.08927172972
29,2016,155097.79847566906
29,2015,154856.15502153826
29,2014,156040.57398626392
30,2024,212124.0
30,2023,211938.2688563856
30,2022,216391.0211289307
30,2021,207840.6278672818
30,2020,211822.49218705372
30,2019,206086.70333490212
30,2018,208234.8500703292
30,2017,210006.15154664547
30,2016,204414.13386064017
31,2024,152813.0
31,2023,146277.63554613708
31,2022,149496.2045002652
31,2021,150366.8740465198
31,2020,149685.72848904613
31,2019,148581.6409515915
31,2018,147378.12193242667
31,2017,149444.04476243144
31,2016,149853.394619048
31,2015,147191.7171024565
31,2014,145019.41506330227
32,2024,212852.0
32,2023,219035.05058077455
32,2022,212218.3633112801
32,2021,203154.3973786555
32,2020,203977.0794493889
32,2019,203273.77161396132
32,2018,207167.6253615382
32,2017,201995.51316386653
33,2024,182695.0
33,2023,182357.13066820748
33,2022,181028.6446213498
33,2021,174486.22521634027
33,2020,168473.833654252
33,2019,166251.72776672008
33,2018,158010.75024469415
33,2017,158672.01024435333
33,2016,162660.38035840058
33,2015,160134.99458819503
33,2014,156537.9937254614
33,2013,154903.34876038058
33,2012,149095.13005786974
33,2011,151644.27931337067
33,2010,151929.88510392097
33,2009,151001.2671770713
33,2008,147871.0503968971
34,2024,201174.0
34,2023,201449.9294650951
34,2022,202748.14371826802
34,2021,194763.96476971
34,2020,196198.10295530962
34,2019,196116.4146948914
34,2018,200863.24589749138
34,2017,196920.41512968796
34,2016,191754.8339244901
34,2015,187200.13560557435
35,2024,356707.0
35,2023,351479.67584961175
35,2022,334731.6497478009
35,2021,338334.13422540954
35,2020,338040.1885900374
35,2019,344943.02039259474
35,2018,327768.6084866883
35,2017,316447.728786147
35,2016,314847.8919170929
35,2015,305353.09181726724
